is_canceled,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,assigned_room_type,required_car_parking_spaces
0,November,2,10,1,0,0,BB,PRT,A,0
0,November,3,10,2,0,0,BB,ITA,A,0
0,November,3,10,2,0,0,BB,ITA,A,0
0,November,3,10,2,0,0,BB,ESP,A,0
0,November,3,10,1,0,0,BB,ITA,A,0
0,November,3,10,2,0,0,BB,ITA,A,0
0,November,3,10,1,0,0,BB,FRA,A,0
0,November,3,10,1,0,0,BB,FRA,F,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,0,2,1,0,0,BB,PRT,A,0
0,November,2,9,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,2,4,2,0,0,HB,ESP,E,0
0,November,2,4,2,0,0,HB,ESP,E,1
0,November,2,8,1,0,0,BB,PRT,A,0
0,November,2,8,2,0,0,BB,GBR,E,0
0,November,2,8,2,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,USA,A,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,HB,ESP,D,0
0,November,0,1,2,1,0,HB,PRT,C,0
0,November,0,2,2,0,0,BB,ZWE,D,0
0,November,0,2,2,0,0,BB,ESP,D,0
0,November,0,2,2,0,0,BB,ESP,D,0
0,November,0,2,2,1,0,HB,GBR,C,1
0,November,2,2,2,0,0,BB,GBR,D,0
0,November,2,7,1,0,0,BB,FRA,A,0
0,November,4,7,1,0,0,BB,AUT,E,0
0,November,4,7,1,0,0,BB,AUT,A,0
0,November,4,7,1,0,0,BB,AUT,A,0
0,November,4,7,1,0,0,BB,AUT,A,0
0,November,2,7,1,0,0,BB,FRA,A,0
0,November,2,7,1,0,0,BB,AUT,E,1
0,November,0,0,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,1
0,November,0,1,2,0,1,BB,PRT,E,1
0,November,0,1,2,0,0,BB,ESP,A,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,1,1,2,0,0,HB,ESP,F,1
0,November,2,1,2,0,0,HB,ESP,D,1
0,November,2,3,1,0,0,BB,DZA,E,1
0,November,2,3,1,0,0,BB,DZA,E,0
0,November,2,5,2,0,0,BB,FIN,E,0
0,November,2,5,2,0,0,BB,IRL,E,0
0,November,2,6,1,0,0,BB,DEU,A,0
0,November,2,6,2,0,0,BB,RUS,D,0
0,November,2,6,1,0,0,BB,DEU,A,0
0,November,2,6,1,0,0,BB,BEL,A,0
0,November,2,6,1,0,0,BB,CZE,D,0
0,November,2,6,1,0,0,BB,GBR,A,0
0,November,2,6,1,0,0,BB,DEU,A,0
0,November,2,6,1,0,0,BB,DEU,A,0
0,November,2,6,1,0,0,BB,AUT,A,1
0,November,4,6,2,0,0,BB,GBR,D,0
0,November,2,0,2,0,0,HB,ESP,D,1
0,November,2,4,2,0,0,BB,ESP,F,1
0,November,2,4,1,0,0,BB,GBR,D,0
0,November,2,5,2,0,0,BB,FRA,A,0
0,November,2,5,2,0,0,BB,PRT,D,0
0,November,2,5,1,0,0,BB,PRT,A,0
0,November,2,5,2,0,0,BB,FRA,D,0
0,November,2,5,2,0,0,BB,BRA,D,0
0,November,2,5,1,0,0,BB,PRT,A,0
0,November,2,5,2,0,0,BB,PRT,D,0
0,November,0,0,2,0,0,BB,PRT,E,0
0,November,1,0,1,0,0,BB,PRT,D,0
0,November,1,0,1,0,0,BB,PRT,D,1
0,November,1,0,1,0,0,BB,ESP,D,0
0,November,1,1,3,1,0,BB,PRT,H,1
0,November,1,0,2,0,0,BB,PRT,C,0
0,November,1,2,2,0,0,HB,ESP,D,0
0,November,1,3,1,0,0,BB,PRT,D,0
0,November,1,3,2,0,0,HB,ESP,A,1
0,November,1,5,2,0,0,BB,PRT,E,0
0,November,1,5,2,0,0,BB,PRT,E,0
0,November,1,3,2,0,0,BB,FRA,D,0
0,November,2,5,2,0,0,HB,FRA,D,1
0,November,0,2,2,0,0,HB,GBR,D,0
0,November,0,2,1,0,0,BB,PRT,D,0
0,November,0,5,2,1,0,BB,ESP,D,1
0,November,0,1,2,0,0,BB,PRT,E,1
0,November,0,1,1,0,0,BB,PRT,D,1
0,November,0,4,1,0,0,BB,ESP,C,1
0,November,0,4,1,0,0,BB,GBR,C,0
0,November,0,4,1,0,0,BB,DEU,D,0
0,November,0,4,2,0,0,BB,CHE,D,0
0,November,0,4,1,0,0,BB,GBR,E,1
0,November,0,4,1,0,0,BB,GBR,D,0
0,November,0,4,2,0,0,BB,PRT,C,0
0,November,0,4,1,0,0,BB,PRT,A,0
0,November,0,4,1,0,0,BB,GBR,D,0
0,November,0,4,2,0,0,BB,ESP,C,0
0,November,0,4,1,0,0,BB,DEU,D,0
0,November,0,4,1,0,0,BB,GBR,D,0
0,November,0,4,1,0,0,BB,GBR,D,1
0,November,1,4,2,0,0,BB,DEU,D,0
0,November,1,4,2,0,0,BB,DEU,A,0
0,November,0,3,1,0,0,BB,DEU,A,0
0,November,0,2,2,0,0,BB,SWE,D,0
0,November,0,2,1,0,0,BB,PRT,C,0
0,November,0,3,2,0,0,BB,AUT,E,0
0,November,0,3,1,0,0,BB,FRA,E,0
0,November,0,3,2,0,0,BB,ITA,D,1
0,November,0,3,1,0,0,BB,FRA,C,0
0,November,0,3,1,0,0,BB,FRA,A,0
0,November,0,3,1,0,0,BB,FRA,A,0
0,November,0,3,1,0,0,BB,PRT,E,0
0,November,0,3,1,0,0,BB,FRA,E,0
0,November,0,2,2,0,0,BB,GBR,D,0
0,November,0,3,2,0,0,BB,RUS,D,0
0,November,0,3,1,0,0,BB,FRA,C,0
0,November,0,3,2,2,0,BB,RUS,G,1
0,November,0,3,2,0,0,BB,RUS,D,0
0,November,0,3,2,0,0,BB,NLD,D,0
0,November,0,3,1,0,0,BB,FRA,C,1
0,November,1,3,2,0,0,BB,CHE,E,1
0,November,0,2,1,0,0,BB,ESP,F,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,ITA,F,0
0,November,0,2,2,0,0,BB,PRT,F,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,2,1,0,0,BB,PRT,E,0
0,November,0,2,2,0,0,BB,ITA,E,1
0,November,2,2,2,0,0,BB,GBR,F,1
0,November,2,6,2,0,0,BB,GBR,E,0
0,November,2,0,2,0,0,BB,GBR,D,0
0,November,2,5,2,0,0,HB,GBR,E,1
0,November,0,0,2,0,0,BB,PRT,A,0
0,November,0,0,2,0,0,BB,PRT,A,0
0,November,0,0,2,1,0,BB,PRT,A,0
0,November,0,0,2,0,1,BB,PRT,E,1
0,November,0,2,2,0,0,BB,FRA,A,1
0,November,0,4,2,0,0,BB,GBR,A,0
0,November,0,2,1,0,0,BB,PRT,D,1
0,November,0,3,1,0,0,BB,NOR,D,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,1,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,PRT,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,1,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,4,2,0,0,Undefined,ESP,A,0
0,November,2,5,2,0,0,BB,GBR,A,0
0,November,0,2,2,1,0,BB,POL,C,0
0,November,0,3,2,0,0,BB,DEU,A,0
0,November,0,3,2,0,0,HB,FRA,E,0
0,November,1,3,2,2,0,BB,FRA,G,1
0,November,1,3,2,0,0,HB,NLD,E,0
0,November,1,3,2,0,0,HB,NLD,E,0
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,2,0,0,FB,ESP,A,0
0,November,0,2,2,0,0,FB,ESP,A,0
0,November,0,2,2,0,0,FB,ESP,A,0
0,November,0,2,1,0,0,FB,ESP,A,0
0,November,0,2,2,0,0,BB,BRA,D,0
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,2,0,0,BB,PRT,E,1
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,2,0,0,FB,ESP,A,0
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,2,0,0,FB,ESP,C,0
0,November,0,2,1,0,0,FB,ESP,A,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,1,2,0,1,BB,PRT,C,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,1,0,BB,PRT,G,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,1,2,2,0,BB,PRT,H,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,1,HB,PRT,E,1
0,November,0,1,2,2,0,BB,PRT,H,0
0,November,0,1,2,0,0,HB,GBR,F,0
0,November,0,1,2,0,0,HB,PRT,E,1
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,1,2,0,1,BB,PRT,F,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,1,0,BB,PRT,G,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,HB,PRT,G,0
0,November,0,1,2,2,0,BB,PRT,H,0
0,November,0,1,2,0,1,BB,PRT,G,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,3,0,0,HB,PRT,E,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,E,0
0,November,0,1,2,1,0,BB,PRT,G,0
0,November,2,5,2,0,0,BB,FRA,D,0
0,November,0,0,2,0,0,BB,PRT,A,0
0,November,0,0,2,0,0,BB,PRT,A,0
0,November,1,2,2,0,0,BB,FRA,E,1
0,November,0,1,2,0,0,BB,ESP,A,0
0,November,0,3,2,0,0,BB,ESP,D,1
0,November,0,5,2,0,0,HB,ESP,D,0
0,November,0,4,2,0,0,BB,ESP,A,0
0,November,0,3,2,0,0,BB,POL,D,0
0,November,0,3,1,0,0,BB,NLD,A,0
0,November,0,3,1,0,0,BB,NLD,A,0
0,November,0,3,1,0,0,BB,NLD,A,0
0,November,0,3,1,0,0,BB,NLD,A,0
0,November,0,3,1,0,0,BB,NLD,A,0
0,November,0,3,1,0,0,BB,NLD,A,0
0,November,0,3,2,0,0,BB,GBR,D,0
0,November,0,3,2,0,0,BB,IRL,D,1
0,November,0,3,1,0,0,BB,NLD,A,0
0,November,2,6,2,0,0,BB,GBR,E,1
0,November,0,2,2,0,0,BB,PRT,A,0
0,November,0,2,2,0,0,BB,PRT,A,0
0,November,0,0,2,0,0,BB,PRT,D,0
0,November,0,1,3,0,0,FB,ESP,C,0
0,November,2,4,2,0,0,BB,PRT,A,1
0,November,1,3,2,0,0,HB,BEL,E,1
0,December,0,5,2,0,0,BB,PRT,A,0
0,December,2,5,2,0,0,BB,BEL,A,0
0,December,0,1,2,0,0,BB,GBR,E,1
0,December,0,1,2,0,0,BB,GBR,E,0
0,December,0,1,2,0,0,BB,GBR,E,0
0,December,0,1,2,0,0,BB,PRT,E,0
0,December,0,1,2,0,0,BB,CZE,E,0
0,December,0,2,2,0,0,BB,GBR,D,1
0,December,2,5,2,0,0,BB,GBR,D,0
0,December,2,5,2,0,0,HB,GBR,F,0
0,December,2,5,2,0,0,HB,GBR,A,0
0,December,4,10,2,0,0,BB,NLD,A,0
0,December,0,2,2,0,0,BB,PRT,D,0
0,December,2,2,2,0,0,BB,ESP,D,0
0,December,2,2,2,0,0,HB,ESP,D,0
0,December,2,2,2,0,0,BB,ESP,D,0
0,December,2,6,2,0,0,BB,GBR,A,1
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,BB,ESP,D,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,3,0,0,FB,ESP,C,0
0,December,1,1,1,0,0,FB,PRT,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,1,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,2,0,0,FB,ESP,A,0
0,December,1,1,1,0,0,FB,PRT,A,0
0,December,2,1,1,0,0,HB,ESP,D,0
0,December,2,1,2,0,0,HB,ESP,D,0
0,December,2,1,2,0,0,HB,ESP,D,0
0,December,2,1,2,0,0,Undefined,ESP,F,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,2,0,0,HB,ESP,D,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,3,0,0,BB,ESP,C,0
0,December,2,1,2,0,0,HB,ESP,D,0
0,December,2,1,2,0,0,HB,ESP,D,0
0,December,2,1,2,0,0,Undefined,PRT,A,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,2,0,0,HB,ESP,F,1
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,2,0,0,Undefined,ESP,A,0
0,December,2,1,3,0,0,Undefined,ESP,C,0
0,December,2,0,2,0,0,HB,ESP,E,0
0,December,2,2,2,0,0,BB,GBR,E,0
0,December,1,0,2,0,0,BB,POL,E,0
0,December,0,1,2,0,0,BB,ZAF,D,0
0,December,0,3,2,0,0,BB,GBR,A,0
0,December,0,3,2,0,0,BB,GBR,A,0
0,December,0,3,2,0,0,BB,GBR,A,0
0,December,2,5,2,0,0,HB,GBR,A,0
0,December,0,3,2,0,0,BB,GBR,A,0
0,December,0,3,2,0,0,BB,GBR,A,0
0,December,2,2,2,0,0,BB,GBR,A,0
0,December,2,3,2,0,0,BB,IRL,E,0
0,December,2,5,2,0,0,HB,GBR,D,0
0,December,2,5,2,0,0,BB,GBR,A,0
0,December,1,2,1,0,0,BB,GBR,A,0
0,December,1,4,2,0,0,BB,GBR,A,0
0,December,0,1,1,0,0,BB,ESP,A,0
0,December,0,1,2,0,0,BB,PRT,A,1
0,December,2,7,2,0,0,BB,GBR,E,0
0,December,2,8,2,0,0,BB,GBR,D,0
0,December,0,1,2,0,0,BB,PRT,E,1
0,December,2,2,2,0,0,BB,ITA,F,1
0,December,2,3,2,0,0,BB,FIN,E,1
0,December,2,1,2,0,0,BB,KOR,D,0
0,December,2,2,2,0,0,BB,GBR,E,0
0,December,2,2,2,0,0,BB,PRT,D,0
0,December,1,5,2,0,0,HB,GBR,A,0
0,December,1,5,2,0,0,HB,GBR,A,0
0,December,3,5,1,0,0,BB,CN,E,0
0,December,2,5,2,0,0,BB,PRT,A,0
0,December,0,5,3,0,0,BB,ESP,E,1
0,December,2,5,2,0,0,BB,GBR,A,0
0,December,2,5,2,0,0,HB,IRL,A,0
0,December,0,4,1,0,0,BB,FRA,D,0
0,December,2,5,2,0,0,HB,IRL,A,0
0,December,2,5,2,0,0,HB,IRL,A,0
0,December,2,5,2,0,0,HB,PRT,A,0
0,December,2,5,2,0,0,BB,IRL,A,0
0,December,2,5,2,0,0,HB,IRL,A,0
0,December,2,5,2,0,0,HB,IRL,A,0
0,December,2,5,2,0,0,HB,IRL,D,0
0,December,2,5,2,0,0,HB,IRL,E,0
0,December,2,5,1,0,0,HB,IRL,A,0
0,December,2,5,2,0,0,HB,AUS,D,0
0,December,2,5,2,0,0,HB,IRL,D,0
0,December,0,3,1,0,0,BB,PRT,D,0
0,December,0,4,2,0,0,HB,ITA,E,1
0,December,0,0,2,0,0,HB,PRT,F,0
0,December,0,0,2,1,0,HB,PRT,F,0
0,December,1,4,2,0,0,BB,BRA,E,0
0,December,2,4,1,0,0,BB,GBR,A,0
0,December,2,4,2,0,0,BB,IRL,D,0
0,December,2,5,2,0,0,HB,FRA,D,0
0,December,2,4,1,0,0,BB,IRL,A,0
0,December,2,5,2,0,0,BB,FRA,D,1
0,December,2,8,2,0,0,BB,IRL,E,0
0,December,0,2,2,0,0,BB,PRT,A,0
0,December,0,2,1,0,0,BB,PRT,A,0
0,December,0,2,3,0,0,BB,PRT,C,0
0,December,0,2,2,0,0,BB,PRT,D,0
0,December,0,3,2,0,0,BB,PRT,A,0
0,December,0,3,2,0,1,BB,GBR,C,0
0,December,0,3,2,0,0,BB,PRT,D,1
0,December,0,3,3,0,0,BB,GBR,G,0
0,December,0,3,2,0,0,HB,ESP,A,0
0,December,2,5,2,0,0,BB,GBR,A,0
0,December,2,5,2,2,0,BB,POL,G,0
0,December,2,5,2,2,0,BB,POL,G,0
0,December,2,5,2,0,0,BB,GBR,A,0
0,December,2,5,2,0,0,BB,POL,D,0
0,December,2,5,2,0,0,HB,GBR,A,0
0,December,2,6,2,0,0,BB,CHE,D,1
0,December,0,3,2,0,0,BB,PRT,D,0
0,December,1,3,2,0,0,BB,LTU,A,0
0,December,1,2,2,0,0,BB,ESP,A,0
0,December,1,2,1,0,0,BB,ESP,A,0
0,December,1,2,2,0,0,BB,ESP,A,0
0,December,2,3,2,0,0,BB,ESP,A,0
0,December,2,3,2,0,1,BB,PRT,A,0
0,December,2,4,2,2,0,BB,ESP,G,0
0,December,2,4,2,0,0,BB,GBR,D,0
0,December,4,6,2,0,0,BB,ESP,E,1
0,December,2,0,2,0,0,BB,CRI,A,0
0,December,2,0,2,0,0,BB,CRI,A,1
0,December,1,4,2,0,0,BB,FRA,E,1
0,December,1,5,2,0,0,BB,GBR,A,0
0,December,1,5,2,0,0,BB,GBR,A,0
0,December,2,5,1,2,0,BB,GBR,G,0
0,December,4,10,2,0,0,HB,GBR,E,0
0,December,1,3,2,0,0,BB,PRT,D,1
0,December,1,3,2,0,0,BB,FRA,E,0
0,December,2,7,2,0,0,BB,PRT,E,0
0,December,0,3,2,1,0,HB,PRT,D,1
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,2,0,0,Undefined,PRT,D,0
0,December,0,4,2,0,0,BB,PRT,E,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,1,0,0,HB,PRT,A,0
0,December,0,4,1,0,0,HB,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,E,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,1,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,1,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,1,0,0,HB,PRT,A,0
0,December,0,4,1,0,0,HB,PRT,A,0
0,December,0,4,1,0,0,HB,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,3,0,0,Undefined,PRT,C,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,BB,PRT,E,0
0,December,0,3,2,2,0,BB,PRT,C,1
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,E,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,1,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,2,0,0,Undefined,PRT,D,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,2,0,0,Undefined,PRT,A,0
0,December,0,4,1,0,0,Undefined,PRT,A,0
0,December,0,4,1,0,0,Undefined,PRT,B,0
0,December,0,4,2,0,0,Undefined,PRT,C,0
0,December,0,4,2,0,0,Undefined,PRT,D,0
0,December,0,4,1,0,0,HB,PRT,A,0
0,December,0,4,1,0,0,HB,PRT,A,0
0,December,0,1,2,0,0,HB,PRT,F,1
0,December,0,2,2,0,0,BB,PRT,A,0
0,December,0,2,2,0,0,BB,PRT,A,0
0,December,0,2,2,1,0,HB,PRT,G,0
0,December,0,2,3,0,0,BB,PRT,D,0
0,December,0,3,2,0,0,BB,PRT,D,0
0,December,0,3,2,1,0,BB,PRT,D,0
0,December,0,3,2,1,0,BB,PRT,A,0
0,December,0,3,2,0,0,BB,PRT,D,0
0,December,0,3,2,0,0,BB,PRT,E,1
0,December,0,3,2,1,0,BB,PRT,D,0
0,December,0,3,2,0,0,BB,PRT,D,0
0,December,2,5,2,0,0,HB,GBR,A,0
0,December,2,5,2,0,0,HB,GBR,A,0
0,December,2,5,2,0,0,HB,GBR,A,0
0,September,4,6,2,0,0,HB,NULL,E,1
0,July,4,10,2,0,0,BB,NULL,E,1
0,September,2,4,2,0,0,BB,PRT,D,1
0,December,0,3,2,0,0,HB,NULL,E,0
0,December,0,3,2,0,0,HB,PRT,E,1
0,November,0,1,1,0,0,BB,PRT,A,0
0,December,0,1,1,0,0,BB,PRT,A,0
0,August,1,1,2,0,0,BB,PRT,F,1
0,August,1,3,2,0,0,HB,PRT,G,0
0,November,0,2,1,0,0,BB,PRT,D,1
0,September,0,1,1,0,0,BB,NULL,A,0
0,July,0,2,2,0,0,BB,NULL,G,1
0,September,0,1,1,0,0,BB,NULL,H,1
0,September,0,2,1,0,0,BB,NULL,F,1
0,November,0,1,1,0,0,BB,PRT,E,1
0,November,0,2,1,0,0,BB,NULL,A,0
0,September,4,8,1,0,0,BB,PRT,A,1
0,July,2,7,2,0,0,BB,NULL,F,1
0,August,2,2,2,0,0,BB,PRT,G,1
0,July,0,1,1,0,0,BB,NULL,A,0
0,November,0,1,1,0,0,BB,NULL,D,0
0,October,0,1,1,0,0,BB,NULL,D,1
0,October,0,2,2,0,0,BB,NULL,E,1
0,December,0,1,1,0,0,BB,NULL,A,0
0,December,0,4,2,0,0,BB,PRT,E,1
0,November,0,1,1,0,0,BB,NULL,D,0
0,December,0,1,1,0,0,BB,NULL,A,0
0,August,0,1,2,0,0,BB,NULL,G,1
0,August,2,0,2,1,0,BB,NULL,E,1
0,October,0,1,2,0,0,BB,NULL,H,1
0,December,4,9,1,0,0,BB,PRT,E,0
0,July,0,1,1,0,0,BB,NULL,C,0
0,July,0,1,1,0,0,BB,NULL,C,0
0,November,0,2,1,0,0,BB,NULL,D,0
0,November,0,1,1,0,0,BB,NULL,D,0
0,December,0,1,2,0,0,BB,NULL,E,0
0,December,0,1,2,0,0,BB,NULL,D,0
0,September,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,A,0
0,July,0,1,2,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,NULL,A,1
0,August,2,5,2,0,0,HB,NULL,D,0
0,August,3,7,2,0,0,BB,NULL,D,0
0,November,1,2,2,0,0,BB,PRT,A,0
0,October,0,1,1,0,0,BB,NULL,A,0
0,December,0,2,1,0,0,BB,PRT,A,0
0,December,0,1,1,0,0,BB,NULL,A,0
0,July,0,2,2,0,0,BB,NULL,E,1
0,August,0,2,2,0,0,BB,NULL,E,1
0,August,2,5,2,1,0,HB,PRT,F,1
0,September,2,5,2,0,0,BB,NULL,A,1
0,September,3,6,1,0,0,BB,IRL,E,0
0,November,0,1,1,0,0,BB,NULL,D,1
0,November,0,1,1,0,0,BB,PRT,A,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,November,0,1,1,0,0,BB,PRT,F,0
0,December,0,1,1,0,0,BB,PRT,A,0
0,December,0,1,1,0,0,BB,NULL,A,0
0,July,4,9,3,0,0,BB,PRT,G,1
0,November,0,1,1,0,0,BB,NULL,D,0
0,November,0,1,1,0,0,BB,PRT,D,0
0,October,0,1,1,0,0,BB,PRT,D,0
0,August,3,10,2,0,0,BB,NULL,A,0
0,October,1,5,2,0,0,BB,NULL,F,1
0,July,0,1,1,0,0,BB,NULL,H,0
0,October,0,1,1,0,0,BB,NULL,A,0
0,December,0,2,1,0,0,BB,NULL,D,0
0,July,2,4,2,0,0,BB,PRT,F,1
0,October,0,1,1,0,0,BB,NULL,D,0
0,November,0,2,1,0,0,BB,NULL,D,0
0,December,1,1,1,0,0,BB,PRT,D,0
0,November,0,1,2,0,0,BB,PRT,A,0
0,November,0,2,2,0,0,HB,PRT,D,0
0,December,4,9,1,0,0,FB,PRT,E,0
0,November,0,1,1,0,0,BB,NULL,A,0
0,December,0,1,1,0,0,BB,NULL,A,0
0,August,2,3,2,0,0,BB,NULL,A,0
